SellerExternalId,SellerName,SellerEmail,CategoryPath,ProductAsin,ProductTitle,ProductType,Price,Currency,StockQuantity,CustomerExternalId,CustomerFullName,CustomerEmail,OrderExternalId,OrderedAtUtc,OrderStatus,Quantity,ShipmentExternalId,ShipmentStatus,TrackingNumber,DestinationCountry,DestinationCity,DestinationStreet
SEL-028,Seller SEL-028,sel-028@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-068,Patterns for Scalable Systems,Physical,90.49,USD,47,CUS-128,Customer CUS-128,cus-128@mail.local,ORD-0314,2026-03-29T11:27:00.000Z,Packed,1,SHP-0314,Preparing,TRK100627,Ukraine,Odesa,Centralna 7
SEL-029,Seller SEL-029,sel-029@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-069,Barista Smart Brewer,Digital,121.49,USD,48,CUS-129,Customer CUS-129,cus-129@mail.local,ORD-0315,2026-03-30T12:28:00.000Z,Shipped,2,SHP-0315,InTransit,TRK100628,Ukraine,Dnipro,Independence 18
SEL-030,Seller SEL-030,sel-030@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-070,Kingdoms of Logic,Physical,135.49,USD,49,CUS-130,Customer CUS-130,cus-130@mail.local,ORD-0315,2026-03-31T13:29:00.000Z,Delivered,3,SHP-0315,Delivered,TRK100629,Ukraine,Kharkiv,Naukova 12
SEL-031,Seller SEL-031,sel-031@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-071,Nova Laptop 14,Physical,16.49,USD,50,CUS-131,Customer CUS-131,cus-131@mail.local,ORD-0316,2026-01-01T14:30:00.000Z,Created,1,SHP-0316,Preparing,TRK100630,Ukraine,Kyiv,Shevchenka 10
SEL-032,Seller SEL-032,sel-032@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-072,EchoSound Pro Headphones,Digital,47.49,USD,51,CUS-132,Customer CUS-132,cus-132@mail.local,ORD-0316,2026-01-02T15:31:00.000Z,Paid,2,SHP-0316,InTransit,TRK100631,Ukraine,Lviv,Soborna 25
SEL-033,Seller SEL-033,sel-033@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-073,Patterns for Scalable Systems,Physical,78.49,USD,52,CUS-133,Customer CUS-133,cus-133@mail.local,ORD-0317,2026-01-03T16:32:00.000Z,Packed,3,SHP-0317,Delivered,TRK100632,Ukraine,Odesa,Centralna 7
SEL-034,Seller SEL-034,sel-034@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-074,Barista Smart Brewer,Digital,109.49,USD,53,CUS-134,Customer CUS-134,cus-134@mail.local,ORD-0317,2026-01-04T17:33:00.000Z,Shipped,1,SHP-0317,Preparing,TRK100633,Ukraine,Dnipro,Independence 18
SEL-035,Seller SEL-035,sel-035@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-075,Kingdoms of Logic,Physical,140.49,USD,54,CUS-135,Customer CUS-135,cus-135@mail.local,ORD-0318,2026-01-05T18:34:00.000Z,Delivered,2,SHP-0318,InTransit,TRK100634,Ukraine,Kharkiv,Naukova 12
SEL-036,Seller SEL-036,sel-036@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-076,Nova Laptop 14,Physical,21.49,USD,55,CUS-136,Customer CUS-136,cus-136@mail.local,ORD-0318,2026-01-06T19:35:00.000Z,Created,3,SHP-0318,Delivered,TRK100635,Ukraine,Kyiv,Shevchenka 10
SEL-037,Seller SEL-037,sel-037@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-077,EchoSound Pro Headphones,Digital,52.49,USD,56,CUS-137,Customer CUS-137,cus-137@mail.local,ORD-0319,2026-01-07T08:36:00.000Z,Paid,1,SHP-0319,Preparing,TRK100636,Ukraine,Lviv,Soborna 25
SEL-038,Seller SEL-038,sel-038@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-078,Patterns for Scalable Systems,Physical,83.49,USD,57,CUS-138,Customer CUS-138,cus-138@mail.local,ORD-0319,2026-01-08T09:37:00.000Z,Packed,2,SHP-0319,InTransit,TRK100637,Ukraine,Odesa,Centralna 7
SEL-039,Seller SEL-039,sel-039@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-079,Barista Smart Brewer,Digital,114.49,USD,58,CUS-139,Customer CUS-139,cus-139@mail.local,ORD-0320,2026-01-09T10:38:00.000Z,Shipped,3,SHP-0320,Delivered,TRK100638,Ukraine,Dnipro,Independence 18
SEL-040,Seller SEL-040,sel-040@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-080,Kingdoms of Logic,Physical,145.49,USD,59,CUS-140,Customer CUS-140,cus-140@mail.local,ORD-0320,2026-01-10T11:39:00.000Z,Delivered,1,SHP-0320,Preparing,TRK100639,Ukraine,Kharkiv,Naukova 12
SEL-041,Seller SEL-041,sel-041@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-001,Nova Laptop 14,Physical,26.49,USD,60,CUS-141,Customer CUS-141,cus-141@mail.local,ORD-0321,2026-01-11T12:40:00.000Z,Created,2,SHP-0321,InTransit,TRK100640,Ukraine,Kyiv,Shevchenka 10
SEL-042,Seller SEL-042,sel-042@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-002,EchoSound Pro Headphones,Digital,57.49,USD,61,CUS-142,Customer CUS-142,cus-142@mail.local,ORD-0321,2026-01-12T13:41:00.000Z,Paid,3,SHP-0321,Delivered,TRK100641,Ukraine,Lviv,Soborna 25
SEL-043,Seller SEL-043,sel-043@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-003,Patterns for Scalable Systems,Physical,88.49,USD,62,CUS-143,Customer CUS-143,cus-143@mail.local,ORD-0322,2026-01-13T14:42:00.000Z,Packed,1,SHP-0322,Preparing,TRK100642,Ukraine,Odesa,Centralna 7
SEL-044,Seller SEL-044,sel-044@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-004,Barista Smart Brewer,Digital,119.49,USD,63,CUS-144,Customer CUS-144,cus-144@mail.local,ORD-0322,2026-01-14T15:43:00.000Z,Shipped,2,SHP-0322,InTransit,TRK100643,Ukraine,Dnipro,Independence 18
SEL-045,Seller SEL-045,sel-045@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-005,Kingdoms of Logic,Physical,150.49,USD,64,CUS-145,Customer CUS-145,cus-145@mail.local,ORD-0323,2026-01-15T16:44:00.000Z,Delivered,3,SHP-0323,Delivered,TRK100644,Ukraine,Kharkiv,Naukova 12
SEL-046,Seller SEL-046,sel-046@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-006,Nova Laptop 14,Physical,31.49,USD,65,CUS-146,Customer CUS-146,cus-146@mail.local,ORD-0323,2026-01-16T17:45:00.000Z,Created,1,SHP-0323,Preparing,TRK100645,Ukraine,Kyiv,Shevchenka 10
SEL-047,Seller SEL-047,sel-047@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-007,EchoSound Pro Headphones,Digital,45.49,USD,66,CUS-147,Customer CUS-147,cus-147@mail.local,ORD-0324,2026-01-17T18:46:00.000Z,Paid,2,SHP-0324,InTransit,TRK100646,Ukraine,Lviv,Soborna 25
SEL-048,Seller SEL-048,sel-048@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-008,Patterns for Scalable Systems,Physical,76.49,USD,67,CUS-148,Customer CUS-148,cus-148@mail.local,ORD-0324,2026-01-18T19:47:00.000Z,Packed,3,SHP-0324,Delivered,TRK100647,Ukraine,Odesa,Centralna 7
SEL-049,Seller SEL-049,sel-049@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-009,Barista Smart Brewer,Digital,107.49,USD,68,CUS-149,Customer CUS-149,cus-149@mail.local,ORD-0325,2026-01-19T08:48:00.000Z,Shipped,1,SHP-0325,Preparing,TRK100648,Ukraine,Dnipro,Independence 18
SEL-050,Seller SEL-050,sel-050@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-010,Kingdoms of Logic,Physical,138.49,USD,69,CUS-150,Customer CUS-150,cus-150@mail.local,ORD-0325,2026-01-20T09:49:00.000Z,Delivered,2,SHP-0325,InTransit,TRK100649,Ukraine,Kharkiv,Naukova 12
SEL-051,Seller SEL-051,sel-051@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-011,Nova Laptop 14,Physical,19.49,USD,70,CUS-151,Customer CUS-151,cus-151@mail.local,ORD-0326,2026-01-21T10:50:00.000Z,Created,3,SHP-0326,Delivered,TRK100650,Ukraine,Kyiv,Shevchenka 10
SEL-052,Seller SEL-052,sel-052@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-012,EchoSound Pro Headphones,Digital,50.49,USD,71,CUS-152,Customer CUS-152,cus-152@mail.local,ORD-0326,2026-01-22T11:51:00.000Z,Paid,1,SHP-0326,Preparing,TRK100651,Ukraine,Lviv,Soborna 25
SEL-053,Seller SEL-053,sel-053@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-013,Patterns for Scalable Systems,Physical,81.49,USD,72,CUS-153,Customer CUS-153,cus-153@mail.local,ORD-0327,2026-01-23T12:52:00.000Z,Packed,2,SHP-0327,InTransit,TRK100652,Ukraine,Odesa,Centralna 7
SEL-054,Seller SEL-054,sel-054@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-014,Barista Smart Brewer,Digital,112.49,USD,73,CUS-154,Customer CUS-154,cus-154@mail.local,ORD-0327,2026-01-24T13:53:00.000Z,Shipped,3,SHP-0327,Delivered,TRK100653,Ukraine,Dnipro,Independence 18
SEL-055,Seller SEL-055,sel-055@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-015,Kingdoms of Logic,Physical,143.49,USD,74,CUS-155,Customer CUS-155,cus-155@mail.local,ORD-0328,2026-01-25T14:54:00.000Z,Delivered,1,SHP-0328,Preparing,TRK100654,Ukraine,Kharkiv,Naukova 12
SEL-056,Seller SEL-056,sel-056@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-016,Nova Laptop 14,Physical,24.49,USD,75,CUS-156,Customer CUS-156,cus-156@mail.local,ORD-0328,2026-01-26T15:55:00.000Z,Created,2,SHP-0328,InTransit,TRK100655,Ukraine,Kyiv,Shevchenka 10
SEL-057,Seller SEL-057,sel-057@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-017,EchoSound Pro Headphones,Digital,55.49,USD,76,CUS-157,Customer CUS-157,cus-157@mail.local,ORD-0329,2026-01-27T16:56:00.000Z,Paid,3,SHP-0329,Delivered,TRK100656,Ukraine,Lviv,Soborna 25
SEL-058,Seller SEL-058,sel-058@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-018,Patterns for Scalable Systems,Physical,86.49,USD,77,CUS-158,Customer CUS-158,cus-158@mail.local,ORD-0329,2026-01-28T17:57:00.000Z,Packed,1,SHP-0329,Preparing,TRK100657,Ukraine,Odesa,Centralna 7
SEL-059,Seller SEL-059,sel-059@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-019,Barista Smart Brewer,Digital,117.49,USD,78,CUS-159,Customer CUS-159,cus-159@mail.local,ORD-0330,2026-01-29T18:58:00.000Z,Shipped,2,SHP-0330,InTransit,TRK100658,Ukraine,Dnipro,Independence 18
SEL-060,Seller SEL-060,sel-060@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-020,Kingdoms of Logic,Physical,148.49,USD,79,CUS-160,Customer CUS-160,cus-160@mail.local,ORD-0330,2026-01-30T19:59:00.000Z,Delivered,3,SHP-0330,Delivered,TRK100659,Ukraine,Kharkiv,Naukova 12
SEL-001,Seller SEL-001,sel-001@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-021,Nova Laptop 14,Physical,29.49,USD,80,CUS-161,Customer CUS-161,cus-161@mail.local,ORD-0331,2026-01-31T08:00:00.000Z,Created,1,SHP-0331,Preparing,TRK100660,Ukraine,Kyiv,Shevchenka 10
SEL-002,Seller SEL-002,sel-002@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-022,EchoSound Pro Headphones,Digital,60.49,USD,81,CUS-162,Customer CUS-162,cus-162@mail.local,ORD-0331,2026-02-01T09:01:00.000Z,Paid,2,SHP-0331,InTransit,TRK100661,Ukraine,Lviv,Soborna 25
SEL-003,Seller SEL-003,sel-003@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-023,Patterns for Scalable Systems,Physical,91.49,USD,82,CUS-163,Customer CUS-163,cus-163@mail.local,ORD-0332,2026-02-02T10:02:00.000Z,Packed,3,SHP-0332,Delivered,TRK100662,Ukraine,Odesa,Centralna 7
SEL-004,Seller SEL-004,sel-004@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-024,Barista Smart Brewer,Digital,105.49,USD,83,CUS-164,Customer CUS-164,cus-164@mail.local,ORD-0332,2026-02-03T11:03:00.000Z,Shipped,1,SHP-0332,Preparing,TRK100663,Ukraine,Dnipro,Independence 18
SEL-005,Seller SEL-005,sel-005@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-025,Kingdoms of Logic,Physical,136.49,USD,84,CUS-165,Customer CUS-165,cus-165@mail.local,ORD-0333,2026-02-04T12:04:00.000Z,Delivered,2,SHP-0333,InTransit,TRK100664,Ukraine,Kharkiv,Naukova 12
SEL-006,Seller SEL-006,sel-006@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-026,Nova Laptop 14,Physical,17.49,USD,85,CUS-166,Customer CUS-166,cus-166@mail.local,ORD-0333,2026-02-05T13:05:00.000Z,Created,3,SHP-0333,Delivered,TRK100665,Ukraine,Kyiv,Shevchenka 10
SEL-007,Seller SEL-007,sel-007@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-027,EchoSound Pro Headphones,Digital,48.49,USD,86,CUS-167,Customer CUS-167,cus-167@mail.local,ORD-0334,2026-02-06T14:06:00.000Z,Paid,1,SHP-0334,Preparing,TRK100666,Ukraine,Lviv,Soborna 25
SEL-008,Seller SEL-008,sel-008@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-028,Patterns for Scalable Systems,Physical,79.49,USD,87,CUS-168,Customer CUS-168,cus-168@mail.local,ORD-0334,2026-02-07T15:07:00.000Z,Packed,2,SHP-0334,InTransit,TRK100667,Ukraine,Odesa,Centralna 7
SEL-009,Seller SEL-009,sel-009@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-029,Barista Smart Brewer,Digital,110.49,USD,88,CUS-169,Customer CUS-169,cus-169@mail.local,ORD-0335,2026-02-08T16:08:00.000Z,Shipped,3,SHP-0335,Delivered,TRK100668,Ukraine,Dnipro,Independence 18
SEL-010,Seller SEL-010,sel-010@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-030,Kingdoms of Logic,Physical,141.49,USD,89,CUS-170,Customer CUS-170,cus-170@mail.local,ORD-0335,2026-02-09T17:09:00.000Z,Delivered,1,SHP-0335,Preparing,TRK100669,Ukraine,Kharkiv,Naukova 12
SEL-011,Seller SEL-011,sel-011@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-031,Nova Laptop 14,Physical,22.49,USD,90,CUS-171,Customer CUS-171,cus-171@mail.local,ORD-0336,2026-02-10T18:10:00.000Z,Created,2,SHP-0336,InTransit,TRK100670,Ukraine,Kyiv,Shevchenka 10
SEL-012,Seller SEL-012,sel-012@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-032,EchoSound Pro Headphones,Digital,53.49,USD,91,CUS-172,Customer CUS-172,cus-172@mail.local,ORD-0336,2026-02-11T19:11:00.000Z,Paid,3,SHP-0336,Delivered,TRK100671,Ukraine,Lviv,Soborna 25
SEL-013,Seller SEL-013,sel-013@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-033,Patterns for Scalable Systems,Physical,84.49,USD,92,CUS-173,Customer CUS-173,cus-173@mail.local,ORD-0337,2026-02-12T08:12:00.000Z,Packed,1,SHP-0337,Preparing,TRK100672,Ukraine,Odesa,Centralna 7
SEL-014,Seller SEL-014,sel-014@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-034,Barista Smart Brewer,Digital,115.49,USD,93,CUS-174,Customer CUS-174,cus-174@mail.local,ORD-0337,2026-02-13T09:13:00.000Z,Shipped,2,SHP-0337,InTransit,TRK100673,Ukraine,Dnipro,Independence 18
SEL-015,Seller SEL-015,sel-015@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-035,Kingdoms of Logic,Physical,146.49,USD,94,CUS-175,Customer CUS-175,cus-175@mail.local,ORD-0338,2026-02-14T10:14:00.000Z,Delivered,3,SHP-0338,Delivered,TRK100674,Ukraine,Kharkiv,Naukova 12
SEL-016,Seller SEL-016,sel-016@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-036,Nova Laptop 14,Physical,27.49,USD,95,CUS-176,Customer CUS-176,cus-176@mail.local,ORD-0338,2026-02-15T11:15:00.000Z,Created,1,SHP-0338,Preparing,TRK100675,Ukraine,Kyiv,Shevchenka 10
SEL-017,Seller SEL-017,sel-017@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-037,EchoSound Pro Headphones,Digital,58.49,USD,96,CUS-177,Customer CUS-177,cus-177@mail.local,ORD-0339,2026-02-16T12:16:00.000Z,Paid,2,SHP-0339,InTransit,TRK100676,Ukraine,Lviv,Soborna 25
SEL-018,Seller SEL-018,sel-018@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-038,Patterns for Scalable Systems,Physical,89.49,USD,97,CUS-178,Customer CUS-178,cus-178@mail.local,ORD-0339,2026-02-17T13:17:00.000Z,Packed,3,SHP-0339,Delivered,TRK100677,Ukraine,Odesa,Centralna 7
SEL-019,Seller SEL-019,sel-019@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-039,Barista Smart Brewer,Digital,120.49,USD,98,CUS-179,Customer CUS-179,cus-179@mail.local,ORD-0340,2026-02-18T14:18:00.000Z,Shipped,1,SHP-0340,Preparing,TRK100678,Ukraine,Dnipro,Independence 18
SEL-020,Seller SEL-020,sel-020@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-040,Kingdoms of Logic,Physical,151.49,USD,99,CUS-180,Customer CUS-180,cus-180@mail.local,ORD-0340,2026-02-19T15:19:00.000Z,Delivered,2,SHP-0340,InTransit,TRK100679,Ukraine,Kharkiv,Naukova 12
SEL-021,Seller SEL-021,sel-021@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-041,Nova Laptop 14,Physical,15.49,USD,100,CUS-181,Customer CUS-181,cus-181@mail.local,ORD-0341,2026-02-20T16:20:00.000Z,Created,3,SHP-0341,Delivered,TRK100680,Ukraine,Kyiv,Shevchenka 10
SEL-022,Seller SEL-022,sel-022@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-042,EchoSound Pro Headphones,Digital,46.49,USD,101,CUS-182,Customer CUS-182,cus-182@mail.local,ORD-0341,2026-02-21T17:21:00.000Z,Paid,1,SHP-0341,Preparing,TRK100681,Ukraine,Lviv,Soborna 25
SEL-023,Seller SEL-023,sel-023@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-043,Patterns for Scalable Systems,Physical,77.49,USD,102,CUS-183,Customer CUS-183,cus-183@mail.local,ORD-0342,2026-02-22T18:22:00.000Z,Packed,2,SHP-0342,InTransit,TRK100682,Ukraine,Odesa,Centralna 7
SEL-024,Seller SEL-024,sel-024@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-044,Barista Smart Brewer,Digital,108.49,USD,103,CUS-184,Customer CUS-184,cus-184@mail.local,ORD-0342,2026-02-23T19:23:00.000Z,Shipped,3,SHP-0342,Delivered,TRK100683,Ukraine,Dnipro,Independence 18
SEL-025,Seller SEL-025,sel-025@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-045,Kingdoms of Logic,Physical,139.49,USD,104,CUS-185,Customer CUS-185,cus-185@mail.local,ORD-0343,2026-02-24T08:24:00.000Z,Delivered,1,SHP-0343,Preparing,TRK100684,Ukraine,Kharkiv,Naukova 12
SEL-026,Seller SEL-026,sel-026@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-046,Nova Laptop 14,Physical,20.49,USD,105,CUS-186,Customer CUS-186,cus-186@mail.local,ORD-0343,2026-02-25T09:25:00.000Z,Created,2,SHP-0343,InTransit,TRK100685,Ukraine,Kyiv,Shevchenka 10
SEL-027,Seller SEL-027,sel-027@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-047,EchoSound Pro Headphones,Digital,51.49,USD,106,CUS-187,Customer CUS-187,cus-187@mail.local,ORD-0344,2026-02-26T10:26:00.000Z,Paid,3,SHP-0344,Delivered,TRK100686,Ukraine,Lviv,Soborna 25
SEL-028,Seller SEL-028,sel-028@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-048,Patterns for Scalable Systems,Physical,82.49,USD,107,CUS-188,Customer CUS-188,cus-188@mail.local,ORD-0344,2026-02-27T11:27:00.000Z,Packed,1,SHP-0344,Preparing,TRK100687,Ukraine,Odesa,Centralna 7
SEL-029,Seller SEL-029,sel-029@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-049,Barista Smart Brewer,Digital,113.49,USD,108,CUS-189,Customer CUS-189,cus-189@mail.local,ORD-0345,2026-02-28T12:28:00.000Z,Shipped,2,SHP-0345,InTransit,TRK100688,Ukraine,Dnipro,Independence 18
SEL-030,Seller SEL-030,sel-030@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-050,Kingdoms of Logic,Physical,144.49,USD,109,CUS-190,Customer CUS-190,cus-190@mail.local,ORD-0345,2026-03-01T13:29:00.000Z,Delivered,3,SHP-0345,Delivered,TRK100689,Ukraine,Kharkiv,Naukova 12
SEL-031,Seller SEL-031,sel-031@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-051,Nova Laptop 14,Physical,25.49,USD,110,CUS-191,Customer CUS-191,cus-191@mail.local,ORD-0346,2026-03-02T14:30:00.000Z,Created,1,SHP-0346,Preparing,TRK100690,Ukraine,Kyiv,Shevchenka 10
SEL-032,Seller SEL-032,sel-032@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-052,EchoSound Pro Headphones,Digital,56.49,USD,111,CUS-192,Customer CUS-192,cus-192@mail.local,ORD-0346,2026-03-03T15:31:00.000Z,Paid,2,SHP-0346,InTransit,TRK100691,Ukraine,Lviv,Soborna 25
SEL-033,Seller SEL-033,sel-033@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-053,Patterns for Scalable Systems,Physical,87.49,USD,112,CUS-193,Customer CUS-193,cus-193@mail.local,ORD-0347,2026-03-04T16:32:00.000Z,Packed,3,SHP-0347,Delivered,TRK100692,Ukraine,Odesa,Centralna 7
SEL-034,Seller SEL-034,sel-034@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-054,Barista Smart Brewer,Digital,118.49,USD,113,CUS-194,Customer CUS-194,cus-194@mail.local,ORD-0347,2026-03-05T17:33:00.000Z,Shipped,1,SHP-0347,Preparing,TRK100693,Ukraine,Dnipro,Independence 18
SEL-035,Seller SEL-035,sel-035@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-055,Kingdoms of Logic,Physical,149.49,USD,114,CUS-195,Customer CUS-195,cus-195@mail.local,ORD-0348,2026-03-06T18:34:00.000Z,Delivered,2,SHP-0348,InTransit,TRK100694,Ukraine,Kharkiv,Naukova 12
SEL-036,Seller SEL-036,sel-036@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-056,Nova Laptop 14,Physical,30.49,USD,115,CUS-196,Customer CUS-196,cus-196@mail.local,ORD-0348,2026-03-07T19:35:00.000Z,Created,3,SHP-0348,Delivered,TRK100695,Ukraine,Kyiv,Shevchenka 10
SEL-037,Seller SEL-037,sel-037@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-057,EchoSound Pro Headphones,Digital,61.49,USD,116,CUS-197,Customer CUS-197,cus-197@mail.local,ORD-0349,2026-03-08T08:36:00.000Z,Paid,1,SHP-0349,Preparing,TRK100696,Ukraine,Lviv,Soborna 25
SEL-038,Seller SEL-038,sel-038@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-058,Patterns for Scalable Systems,Physical,75.49,USD,117,CUS-198,Customer CUS-198,cus-198@mail.local,ORD-0349,2026-03-09T09:37:00.000Z,Packed,2,SHP-0349,InTransit,TRK100697,Ukraine,Odesa,Centralna 7
SEL-039,Seller SEL-039,sel-039@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-059,Barista Smart Brewer,Digital,106.49,USD,118,CUS-199,Customer CUS-199,cus-199@mail.local,ORD-0350,2026-03-10T10:38:00.000Z,Shipped,3,SHP-0350,Delivered,TRK100698,Ukraine,Dnipro,Independence 18
SEL-040,Seller SEL-040,sel-040@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-060,Kingdoms of Logic,Physical,137.49,USD,119,CUS-200,Customer CUS-200,cus-200@mail.local,ORD-0350,2026-03-11T11:39:00.000Z,Delivered,1,SHP-0350,Preparing,TRK100699,Ukraine,Kharkiv,Naukova 12
SEL-041,Seller SEL-041,sel-041@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-061,Nova Laptop 14,Physical,18.49,USD,120,CUS-201,Customer CUS-201,cus-201@mail.local,ORD-0351,2026-03-12T12:40:00.000Z,Created,2,SHP-0351,InTransit,TRK100700,Ukraine,Kyiv,Shevchenka 10
SEL-042,Seller SEL-042,sel-042@amazon-demo.local,Electronics>Audio>Headphones,ASIN-002-062,EchoSound Pro Headphones,Digital,49.49,USD,121,CUS-202,Customer CUS-202,cus-202@mail.local,ORD-0351,2026-03-13T13:41:00.000Z,Paid,3,SHP-0351,Delivered,TRK100701,Ukraine,Lviv,Soborna 25
SEL-043,Seller SEL-043,sel-043@amazon-demo.local,Books>Technology>Software Engineering,ASIN-003-063,Patterns for Scalable Systems,Physical,80.49,USD,122,CUS-203,Customer CUS-203,cus-203@mail.local,ORD-0352,2026-03-14T14:42:00.000Z,Packed,1,SHP-0352,Preparing,TRK100702,Ukraine,Odesa,Centralna 7
SEL-044,Seller SEL-044,sel-044@amazon-demo.local,Home & Kitchen>Appliances>Coffee Machines,ASIN-004-064,Barista Smart Brewer,Digital,111.49,USD,123,CUS-204,Customer CUS-204,cus-204@mail.local,ORD-0352,2026-03-15T15:43:00.000Z,Shipped,2,SHP-0352,InTransit,TRK100703,Ukraine,Dnipro,Independence 18
SEL-045,Seller SEL-045,sel-045@amazon-demo.local,Toys & Games>Board Games>Strategy,ASIN-005-065,Kingdoms of Logic,Physical,142.49,USD,124,CUS-205,Customer CUS-205,cus-205@mail.local,ORD-0353,2026-03-16T16:44:00.000Z,Delivered,3,SHP-0353,Delivered,TRK100704,Ukraine,Kharkiv,Naukova 12
SEL-046,Seller SEL-046,sel-046@amazon-demo.local,Electronics>Computers>Laptops,ASIN-001-066,Nova Laptop 14,Physical,23.49,USD,125,CUS-206,Customer CUS-206,cus-206@mail.local,ORD-0353,2026-03-17T17:45:00.000Z,Created,1,SHP-0353,Preparing,TRK100705,Ukraine,Kyiv,Shevchenka 10
